latitude,longitude,address,driving_time_to_campus,walking_time_to_campus,bicycling_time_to_campus,transit_time_to_campus
40.55999999999989,-123.1399999999993,"151 Rose Ln, Hayfork, CA 96041, USA",2 hours 28 mins,1 day 11 hours,11 hours 7 mins,4 hours 54 mins
40.55999999999989,-123.1299999999993,"10057 CA-3, Hayfork, CA 96041, USA",2 hours 29 mins,1 day 11 hours,11 hours 7 mins,4 hours 55 mins
40.55999999999989,-123.1199999999993,"10375 CA-3, Hayfork, CA 96041, USA",2 hours 30 mins,1 day 11 hours,11 hours 10 mins,5 hours 5 mins
40.55999999999989,-123.10999999999929,"30 S Barker Ln, Hayfork, CA 96041, USA",2 hours 30 mins,1 day 11 hours,11 hours 12 mins,4 hours 55 mins
40.55999999999989,-123.09999999999928,"HV6X+2X Hayfork, CA, USA",2 hours 32 mins,1 day 12 hours,11 hours 17 mins,4 hours 47 mins
40.55999999999989,-123.08999999999928,"480 Nelson Rd, Hayfork, CA 96041, USA",2 hours 32 mins,1 day 12 hours,11 hours 18 mins,4 hours 51 mins
40.55999999999989,-123.07999999999927,"HW6C+22 Hayfork, CA, USA",2 hours 35 mins,1 day 12 hours,11 hours 26 mins,4 hours 54 mins
40.56999999999989,-124.16999999999983,"HR9J+X2 Fortuna, CA, USA",41 mins,23 hours 38 mins,5 hours 17 mins,9 hours 31 mins
40.56999999999989,-124.15999999999983,"HR9R+X2 Fortuna, CA, USA",41 mins,23 hours 43 mins,5 hours 17 mins,9 hours 3 mins
40.56999999999989,-124.14999999999982,"HV92+X2 Rohnerville, Fortuna, CA, USA",40 mins,15 hours 41 mins,4 hours 12 mins,2 hours 59 mins
40.56999999999989,-124.13999999999982,"2534 School St, Fortuna, CA 95540, USA",35 mins,15 hours 21 mins,4 hours 10 mins,1 hour 19 mins
40.56999999999989,-124.12999999999981,"3464 School St, Fortuna, CA 95540, USA",36 mins,15 hours 10 mins,4 hours 7 mins,1 hour 31 mins
40.56999999999989,-124.1199999999998,"136 Windfall Ln, Fortuna, CA 95540, USA",37 mins,15 hours 13 mins,4 hours 8 mins,1 hour 33 mins
40.56999999999989,-124.1099999999998,"4151 Mill St, Fortuna, CA 95540, USA",38 mins,15 hours 25 mins,4 hours 10 mins,1 hour 45 mins
40.56999999999989,-123.18999999999933,"771 Kellogg Gulch Rd, Hayfork, CA 96041, USA",2 hours 37 mins,1 day 12 hours,11 hours 5 mins,5 hours 26 mins
40.56999999999989,-123.17999999999932,"360 Oliva Dr, Hayfork, CA 96041, USA",2 hours 34 mins,1 day 12 hours,11 hours 2 mins,5 hours 16 mins
40.56999999999989,-123.16999999999932,"347 Buck Ln, Hayfork, CA 96041, USA",2 hours 36 mins,1 day 12 hours,11 hours 4 mins,5 hours 31 mins
40.56999999999989,-123.15999999999931,"HR9R+X2 Hayfork, CA, USA",2 hours 37 mins,1 day 12 hours,11 hours 5 mins,5 hours 44 mins
40.56999999999989,-123.14999999999931,"HR9X+XX Hayfork, CA, USA",2 hours 29 mins,1 day 10 hours,11 hours 9 mins,5 hours 5 mins
40.56999999999989,-123.1399999999993,"HV95+XX Hayfork, CA, USA",2 hours 26 mins,1 day 10 hours,11 hours 8 mins,5 hours 1 min
40.56999999999989,-123.1199999999993,"HV9H+XX Hayfork, CA, USA",2 hours 36 mins,1 day 11 hours,11 hours 14 mins,5 hours 28 mins
40.56999999999989,-123.10999999999929,"769 Barker Valley Rd, Hayfork, CA 96041, USA",2 hours 32 mins,1 day 11 hours,11 hours 14 mins,4 hours 55 mins
40.56999999999989,-123.09999999999928,"12350 CA-3, Hayfork, CA 96041, USA",2 hours 31 mins,1 day 12 hours,11 hours 16 mins,4 hours 37 mins
40.56999999999989,-123.08999999999928,"HW95+XX Hayfork, CA, USA",2 hours 33 mins,1 day 12 hours,11 hours 21 mins,4 hours 47 mins
40.56999999999989,-123.07999999999927,"HW9C+X2 Hayfork, CA, USA",2 hours 35 mins,1 day 12 hours,11 hours 26 mins,4 hours 53 mins
40.56999999999989,-123.06999999999927,"HW9H+XX Hayfork, CA, USA",2 hours 34 mins,1 day 12 hours,11 hours 26 mins,4 hours 59 mins
40.56999999999989,-123.05999999999926,"1651 Summit Creek Rd, Hayfork, CA 96041, USA",2 hours 35 mins,1 day 12 hours,11 hours 28 mins,5 hours 32 mins
40.579999999999885,-124.16999999999983,"HRHJ+X2 Fortuna, CA, USA",39 mins,22 hours 59 mins,5 hours 24 mins,8 hours 52 mins
40.579999999999885,-124.15999999999983,"HRHR+X2 Fortuna, CA, USA",34 mins,15 hours 52 mins,4 hours 24 mins,2 hours 0 mins
40.579999999999885,-124.14999999999982,"HVH2+X2 Fortuna, CA, USA",32 mins,15 hours 44 mins,4 hours 17 mins,1 hour 16 mins
40.579999999999885,-124.13999999999982,"3030 Nellie Wy, Fortuna, CA 95540, USA",35 mins,15 hours 36 mins,4 hours 15 mins,1 hour 17 mins
40.579999999999885,-124.12999999999981,"3885 Rohnerville Rd, Fortuna, CA 95540, USA",36 mins,15 hours 23 mins,4 hours 10 mins,1 hour 21 mins
40.579999999999885,-124.1199999999998,"3653 Loop Rd, Fortuna, CA 95540, USA",39 mins,15 hours 39 mins,4 hours 15 mins,1 hour 45 mins
40.579999999999885,-124.1099999999998,"560 Dick Smith Rd, Fortuna, CA 95540, USA",40 mins,15 hours 50 mins,4 hours 19 mins,1 hour 56 mins
40.579999999999885,-123.10999999999929,"HVHR+X2 Hayfork, CA, USA",2 hours 35 mins,1 day 12 hours,11 hours 17 mins,5 hours 4 mins
40.579999999999885,-123.09999999999928,"HVHX+XX Hayfork, CA, USA",2 hours 35 mins,1 day 12 hours,11 hours 18 mins,4 hours 53 mins
40.579999999999885,-123.08999999999928,"HWH5+XX Hayfork, CA, USA",2 hours 33 mins,1 day 12 hours,11 hours 24 mins,4 hours 41 mins
40.579999999999885,-123.07999999999927,"13660 CA-3, Hayfork, CA 96041, USA",2 hours 35 mins,1 day 12 hours,11 hours 27 mins,4 hours 57 mins
40.579999999999885,-123.06999999999927,"HWHH+XX Hayfork, CA, USA",2 hours 29 mins,1 day 12 hours,11 hours 27 mins,4 hours 38 mins
40.579999999999885,-123.05999999999926,"14842 CA-3, Hayfork, CA 96041, USA",2 hours 28 mins,1 day 13 hours,11 hours 30 mins,4 hours 54 mins
40.579999999999885,-123.04999999999926,"15147 CA-3, Hayfork, CA 96041, USA",2 hours 30 mins,1 day 13 hours,11 hours 32 mins,4 hours 58 mins
40.579999999999885,-123.01999999999924,"HXHH+XX Hayfork, CA, USA",2 hours 28 mins,1 day 13 hours,11 hours 39 mins,5 hours 13 mins
40.579999999999885,-123.00999999999924,"HXHR+X2 Hayfork, CA, USA",2 hours 25 mins,1 day 14 hours,11 hours 44 mins,4 hours 46 mins
40.58999999999988,-124.17999999999984,"HRRC+22 Fortuna, CA, USA",37 mins,22 hours 44 mins,5 hours 25 mins,6 hours 33 mins
40.58999999999988,-124.16999999999983,"HRRJ+22 Fortuna, CA, USA",35 mins,16 hours 13 mins,4 hours 24 mins,1 hour 49 mins
40.58999999999988,-124.15999999999983,"180 Dinsmore Dr, Fortuna, CA 95540, USA",34 mins,16 hours 10 mins,4 hours 23 mins,1 hour 31 mins
40.58999999999988,-124.14999999999982,"277 S 15th St, Fortuna, CA 95540, USA",34 mins,16 hours 0 mins,4 hours 20 mins,1 hour 11 mins
40.58999999999988,-124.13999999999982,"2515 Virginia Dr, Fortuna, CA 95540, USA",35 mins,15 hours 47 mins,4 hours 16 mins,1 hour 14 mins
40.58999999999988,-124.12999999999981,"293 Hilltop Dr, Fortuna, CA 95540, USA",37 mins,15 hours 43 mins,4 hours 15 mins,1 hour 29 mins
40.58999999999988,-124.1199999999998,"1890 Loop Rd, Fortuna, CA 95540, USA",38 mins,15 hours 49 mins,4 hours 18 mins,1 hour 54 mins
40.58999999999988,-124.1099999999998,"555 Paradise Dr, Fortuna, CA 95540, USA",41 mins,15 hours 52 mins,4 hours 17 mins,1 hour 58 mins
40.58999999999988,-123.09999999999928,"HVRX+2X Hayfork, CA, USA",2 hours 35 mins,1 day 12 hours,11 hours 27 mins,4 hours 57 mins
40.58999999999988,-123.08999999999928,"HWR5+2X Hayfork, CA, USA",2 hours 36 mins,1 day 12 hours,11 hours 27 mins,4 hours 54 mins
40.58999999999988,-123.07999999999927,"HWRC+22 Hayfork, CA, USA",2 hours 36 mins,1 day 12 hours,11 hours 27 mins,4 hours 54 mins
40.58999999999988,-123.06999999999927,"HWRH+2X Hayfork, CA, USA",2 hours 32 mins,1 day 12 hours,11 hours 29 mins,4 hours 42 mins
40.58999999999988,-123.05999999999926,"HWRR+22 Hayfork, CA, USA",2 hours 33 mins,1 day 12 hours,11 hours 29 mins,4 hours 46 mins
40.58999999999988,-123.02999999999925,"HXR9+2X Hayfork, CA, USA",2 hours 24 mins,1 day 13 hours,11 hours 43 mins,5 hours 2 mins
40.58999999999988,-123.01999999999924,"4756 Summit Creek Rd, Hayfork, CA 96041, USA",2 hours 28 mins,1 day 13 hours,11 hours 38 mins,5 hours 15 mins
40.58999999999988,-123.00999999999924,"HXRR+22 Hayfork, CA, USA",2 hours 24 mins,1 day 14 hours,11 hours 45 mins,4 hours 36 mins
40.59999999999988,-124.20999999999985,"HQXR+X2 Loleta, CA, USA",32 mins,21 hours 53 mins,6 hours 3 mins,1 hour 38 mins
40.59999999999988,-124.19999999999985,"HRX2+X2 Worswick, CA, USA",33 mins,22 hours 10 mins,5 hours 31 mins,1 hour 55 mins
40.59999999999988,-124.18999999999984,"HRX5+XX Fortuna, CA, USA",36 mins,22 hours 31 mins,5 hours 29 mins,6 hours 20 mins
40.59999999999988,-124.17999999999984,"HRXC+X2 Fortuna, CA, USA",33 mins,18 hours 50 mins,5 hours 16 mins,1 hour 13 mins
40.59999999999988,-124.16999999999983,"HRXJ+X2 Fortuna, CA, USA",32 mins,16 hours 26 mins,4 hours 25 mins,1 hour 33 mins
40.59999999999988,-124.15999999999983,"943 7th St, Fortuna, CA 95540, USA",33 mins,16 hours 16 mins,4 hours 23 mins,1 hour 22 mins
40.59999999999988,-124.14999999999982,"76 Park St, Fortuna, CA 95540, USA",34 mins,16 hours 4 mins,4 hours 21 mins,1 hour 24 mins
40.59999999999988,-124.13999999999982,"2468 Hillside Dr, Fortuna, CA 95540, USA",36 mins,16 hours 7 mins,4 hours 22 mins,1 hour 29 mins
40.59999999999988,-124.12999999999981,"3350 Nelson Ln, Fortuna, CA 95540, USA",38 mins,16 hours 51 mins,4 hours 22 mins,1 hour 53 mins
40.59999999999988,-123.07999999999927,"HWXC+X2 Hayfork, CA, USA",2 hours 36 mins,1 day 12 hours,11 hours 27 mins,5 hours 6 mins
40.59999999999988,-123.06999999999927,"HWXH+XX Hayfork, CA, USA",2 hours 34 mins,1 day 13 hours,11 hours 30 mins,4 hours 49 mins
40.59999999999988,-123.02999999999925,"HXX9+XX Hayfork, CA, USA",2 hours 24 mins,1 day 13 hours,11 hours 44 mins,4 hours 56 mins
40.59999999999988,-123.01999999999924,"HXXH+XX Hayfork, CA, USA",2 hours 23 mins,1 day 13 hours,11 hours 45 mins,4 hours 42 mins
40.59999999999988,-123.00999999999924,"HXXR+X2 Hayfork, CA, USA",2 hours 25 mins,1 day 14 hours,11 hours 50 mins,4 hours 41 mins
40.60999999999988,-124.21999999999986,"JQ6H+2X Loleta, CA, USA",37 mins,22 hours 32 mins,6 hours 14 mins,2 hours 55 mins
40.60999999999988,-124.20999999999985,"JQ6R+22 Loleta, CA, USA",31 mins,21 hours 37 mins,5 hours 59 mins,1 hour 22 mins
40.60999999999988,-124.19999999999985,"JR62+22 Worswick, CA, USA",30 mins,21 hours 33 mins,5 hours 58 mins,1 hour 17 mins
40.60999999999988,-124.18999999999984,"JR65+2X Worswick, CA, USA",32 mins,21 hours 40 mins,6 hours 0 mins,1 hour 23 mins
40.60999999999988,-124.17999999999984,"288 Valley Dr, Fortuna, CA 95540, USA",31 mins,18 hours 52 mins,5 hours 16 mins,1 hour 18 mins
40.60999999999988,-124.16999999999983,"505 Palmer Blvd, Fortuna, CA 95540, USA",32 mins,19 hours 0 mins,5 hours 18 mins,1 hour 23 mins
40.60999999999988,-124.15999999999983,"857 Holman Way, Fortuna, CA 95540, USA",35 mins,16 hours 33 mins,4 hours 27 mins,1 hour 39 mins
40.60999999999988,-124.14999999999982,"1952 Carson Woods Rd, Fortuna, CA 95540, USA",37 mins,16 hours 22 mins,4 hours 24 mins,1 hour 36 mins
40.60999999999988,-124.13999999999982,"JV65+2X Fortuna, CA, USA",38 mins,16 hours 28 mins,4 hours 26 mins,1 hour 42 mins
40.60999999999988,-123.01999999999924,"JX6H+2X Hayfork, CA, USA",2 hours 29 mins,1 day 14 hours,11 hours 56 mins,5 hours 5 mins
40.60999999999988,-123.00999999999924,"JX6R+22 Hayfork, CA, USA",2 hours 28 mins,1 day 14 hours,11 hours 54 mins,4 hours 58 mins
40.61999999999988,-124.22999999999986,"JQCC+22 Loleta, CA, USA",35 mins,21 hours 8 mins,5 hours 53 mins,3 hours 7 mins
40.61999999999988,-124.21999999999986,"JQCH+2X Loleta, CA, USA",30 mins,21 hours 4 mins,5 hours 51 mins,1 hour 20 mins
40.61999999999988,-124.20999999999985,"Eel River Dr & Fernbridge Dr - SB Stop, California 95540, USA",29 mins,21 hours 13 mins,5 hours 53 mins,1 hour 11 mins
40.61999999999988,-124.19999999999985,"JRC2+22 Loleta, CA, USA",29 mins,21 hours 31 mins,5 hours 59 mins,1 hour 15 mins
40.61999999999988,-124.18999999999984,"JRC5+2X Worswick, CA, USA",33 mins,21 hours 47 mins,6 hours 2 mins,1 hour 30 mins
40.61999999999988,-124.17999999999984,"1090 Tompkins Hill Rd, Fortuna, CA 95540, USA",33 mins,18 hours 13 mins,4 hours 57 mins,1 hour 37 mins
40.61999999999988,-124.16999999999983,"1200 Palmer Blvd, Fortuna, CA 95540, USA",34 mins,19 hours 12 mins,5 hours 20 mins,1 hour 36 mins
40.629999999999875,-124.23999999999987,"JQH5+XX Loleta, CA, USA",34 mins,21 hours 1 min,5 hours 51 mins,1 hour 41 mins
40.629999999999875,-124.22999999999986,"JQHC+X2 Loleta, CA, USA",35 mins,21 hours 8 mins,5 hours 53 mins,1 hour 48 mins
40.629999999999875,-124.21999999999986,"JQHH+XX Loleta, CA, USA",31 mins,20 hours 53 mins,5 hours 49 mins,1 hour 23 mins
40.629999999999875,-124.20999999999985,"65 Carroll Rd, Loleta, CA 95551, USA",31 mins,21 hours 30 mins,5 hours 58 mins,1 hour 28 mins
40.629999999999875,-124.19999999999985,"963 Singley Hill Rd, Loleta, CA 95551, USA",32 mins,21 hours 28 mins,5 hours 58 mins,1 hour 33 mins
40.629999999999875,-124.18999999999984,"JRH5+XX Loleta, CA, USA",33 mins,18 hours 10 mins,4 hours 54 mins,4 hours 2 mins
40.63999999999987,-124.23999999999987,"JQQ5+XX Loleta, CA, USA",31 mins,20 hours 47 mins,5 hours 48 mins,1 hour 26 mins
40.63999999999987,-124.22999999999986,"JQQC+X2 Loleta, CA, USA",31 mins,20 hours 46 mins,5 hours 48 mins,1 hour 19 mins
40.63999999999987,-124.21999999999986,"JQQH+XX Loleta, CA, USA",31 mins,20 hours 45 mins,5 hours 49 mins,1 hour 12 mins
40.63999999999987,-124.20999999999985,"JQQR+X2 Loleta, CA, USA",28 mins,20 hours 54 mins,5 hours 51 mins,1 hour 20 mins
40.64999999999987,-124.23999999999987,"MQ25+2X Loleta, CA, USA",30 mins,20 hours 40 mins,5 hours 46 mins,1 hour 30 mins
40.64999999999987,-124.22999999999986,"1940 Eel River Dr, Fortuna, CA 95540, USA",30 mins,20 hours 34 mins,5 hours 45 mins,1 hour 26 mins
40.64999999999987,-124.21999999999986,"MQ2H+2X Loleta, CA, USA",28 mins,20 hours 14 mins,5 hours 37 mins,1 hour 24 mins
40.64999999999987,-124.20999999999985,"2400 Singley Hill Rd, Loleta, CA 95551, USA",30 mins,21 hours 15 mins,5 hours 55 mins,1 hour 41 mins
40.68999999999986,-124.20999999999985,"MQQR+X2 Humboldt Hill, CA, USA",29 mins,20 hours 11 mins,5 hours 36 mins,2 hours 11 mins
40.68999999999986,-124.19999999999985,"MRQ2+X2 Humboldt Hill, CA, USA",24 mins,19 hours 58 mins,5 hours 31 mins,1 hour 1 min
40.68999999999986,-124.18999999999984,"7035 Tompkins Hill Rd, Loleta, CA 95551, USA",27 mins,20 hours 12 mins,5 hours 35 mins,1 hour 4 mins
40.68999999999986,-124.17999999999984,"MRQC+X2 Humboldt Hill, CA, USA",27 mins,20 hours 12 mins,5 hours 35 mins,1 hour 5 mins
40.69999999999986,-124.20999999999985,"MQXR+X2 Humboldt Hill, CA, USA",28 mins,20 hours 20 mins,5 hours 35 mins,1 hour 2 mins
40.69999999999986,-124.19999999999985,"MRX2+X2 Humboldt Hill, CA, USA",25 mins,20 hours 20 mins,5 hours 36 mins,51 mins
40.69999999999986,-124.18999999999984,"MRX5+XX Humboldt Hill, CA, USA",27 mins,20 hours 17 mins,5 hours 35 mins,48 mins
40.69999999999986,-124.17999999999984,"MRXC+X2 Humboldt Hill, CA, USA",32 mins,6 hours 36 mins,1 hour 34 mins,19 hours 1 min
40.70999999999986,-124.22999999999986,"PQ6C+22 Humboldt Hill, CA, USA",25 mins,20 hours 39 mins,5 hours 38 mins,2 hours 11 mins
40.70999999999986,-124.20999999999985,"PQ6R+22 Humboldt Hill, CA, USA",25 mins,20 hours 35 mins,5 hours 41 mins,1 hour 17 mins
40.70999999999986,-124.18999999999984,"7565 Berta Rd, Eureka, CA 95503, USA",28 mins,6 hours 14 mins,1 hour 28 mins,18 hours 39 mins
40.70999999999986,-124.17999999999984,"PR6C+22 Humboldt Hill, CA, USA",28 mins,6 hours 14 mins,1 hour 29 mins,18 hours 39 mins
40.71999999999986,-123.06999999999927,"PW9H+XX Junction City, CA, USA",1 hour 47 mins,1 day 8 hours,8 hours 27 mins,3 hours 27 mins
40.71999999999986,-123.05999999999926,"PW9R+X2 Junction City, CA, USA",1 hour 48 mins,1 day 8 hours,8 hours 31 mins,3 hours 41 mins
40.71999999999986,-123.04999999999926,"1164 Dutch Creek Rd, Junction City, CA 96048, USA",1 hour 48 mins,1 day 8 hours,8 hours 30 mins,3 hours 43 mins
40.71999999999986,-123.03999999999925,"PX95+XX Junction City, CA, USA",1 hour 50 mins,1 day 8 hours,8 hours 36 mins,3 hours 58 mins
40.729999999999855,-123.27999999999938,"PPH9+XX Big Bar, CA, USA",1 hour 37 mins,1 day 3 hours,8 hours 52 mins,4 hours 21 mins
40.729999999999855,-123.26999999999937,"PPHJ+X2 Big Bar, CA, USA",1 hour 35 mins,1 day 3 hours,9 hours 6 mins,3 hours 44 mins
40.729999999999855,-123.25999999999937,"PPHR+X2 Big Bar, CA, USA",1 hour 32 mins,1 day 2 hours,7 hours 22 mins,3 hours 11 mins
40.729999999999855,-123.24999999999936,"PQH2+X2 Big Bar, CA, USA",1 hour 32 mins,1 day 2 hours,7 hours 23 mins,3 hours 10 mins
40.729999999999855,-123.23999999999936,"PQH6+X2 Big Bar, CA, USA",1 hour 34 mins,1 day 3 hours,7 hours 30 mins,3 hours 31 mins
40.729999999999855,-123.21999999999935,"PQHJ+X2 Big Flat, CA, USA",1 hour 29 mins,1 day 3 hours,7 hours 24 mins,3 hours 14 mins
40.729999999999855,-123.20999999999934,"PQHR+X2 Big Flat, CA, USA",1 hour 31 mins,1 day 3 hours,7 hours 30 mins,3 hours 3 mins
40.729999999999855,-123.19999999999933,"PRH2+X2 Big Flat, CA, USA",1 hour 31 mins,1 day 3 hours,7 hours 31 mins,3 hours 9 mins
40.729999999999855,-123.06999999999927,"PWHH+XX Junction City, CA, USA",1 hour 49 mins,1 day 8 hours,8 hours 30 mins,3 hours 38 mins
40.729999999999855,-123.05999999999926,"200 Dutch Creek Rd, Junction City, CA 96048, USA",1 hour 46 mins,1 day 8 hours,8 hours 25 mins,3 hours 18 mins
40.729999999999855,-123.04999999999926,"PWHX+XX Junction City, CA, USA",1 hour 47 mins,1 day 8 hours,8 hours 26 mins,3 hours 22 mins
40.729999999999855,-123.03999999999925,"44561 CA-299, Junction City, CA 96048, USA",1 hour 48 mins,1 day 8 hours,8 hours 27 mins,3 hours 35 mins
40.73999999999985,-123.28999999999938,"PPR6+22 Big Bar, CA, USA",1 hour 33 mins,1 day 3 hours,7 hours 25 mins,3 hours 48 mins
40.73999999999985,-123.27999999999938,"PPR9+2X Big Bar, CA, USA",1 hour 33 mins,1 day 3 hours,7 hours 27 mins,3 hours 45 mins
40.73999999999985,-123.26999999999937,"161 Lakewood Dr, Big Bar, CA 96010, USA",1 hour 33 mins,1 day 3 hours,7 hours 26 mins,3 hours 21 mins
40.73999999999985,-123.25999999999937,"PPRR+22 Big Bar, CA, USA",1 hour 31 mins,1 day 2 hours,7 hours 25 mins,3 hours 9 mins
40.73999999999985,-123.24999999999936,"331 Ranger Station Rd, Big Bar, CA 96010, USA",1 hour 29 mins,1 day 2 hours,7 hours 17 mins,2 hours 54 mins
40.73999999999985,-123.23999999999936,"PQR6+22 Big Bar, CA, USA",1 hour 28 mins,1 day 2 hours,7 hours 21 mins,3 hours 4 mins
40.73999999999985,-123.22999999999935,"PQRC+22 Big Bar, CA, USA",1 hour 29 mins,1 day 3 hours,7 hours 24 mins,3 hours 11 mins
40.73999999999985,-123.21999999999935,"PQRJ+22 Big Flat, CA, USA",1 hour 30 mins,1 day 3 hours,7 hours 26 mins,3 hours 2 mins
40.73999999999985,-123.20999999999934,"31221 CA-299, Junction City, CA 96048, USA",1 hour 31 mins,1 day 3 hours,7 hours 29 mins,2 hours 56 mins
40.73999999999985,-123.19999999999933,"PRR2+22 Big Flat, CA, USA",1 hour 33 mins,1 day 3 hours,7 hours 33 mins,3 hours 12 mins
40.73999999999985,-123.18999999999933,"PRR6+22 Big Flat, CA, USA",1 hour 32 mins,1 day 3 hours,7 hours 34 mins,3 hours 21 mins
40.73999999999985,-123.06999999999927,"75 Montezuma Rd, Big Bar, CA 96010, USA",1 hour 49 mins,1 day 8 hours,8 hours 34 mins,3 hours 50 mins
40.73999999999985,-123.05999999999926,"PWRR+22 Junction City, CA, USA",1 hour 44 mins,1 day 7 hours,8 hours 19 mins,3 hours 28 mins
40.73999999999985,-123.04999999999926,"PWRX+2X Junction City, CA, USA",1 hour 48 mins,1 day 7 hours,8 hours 31 mins,3 hours 30 mins
40.73999999999985,-123.03999999999925,"PXR5+2X Junction City, CA, USA",1 hour 47 mins,1 day 8 hours,8 hours 32 mins,3 hours 26 mins
40.74999999999985,-124.18999999999984,"QR25+2X Ridgewood, CA, USA",22 mins,4 hours 59 mins,1 hour 11 mins,1 hour 5 mins
40.74999999999985,-124.17999999999984,"QR2C+22 Ridgewood, CA, USA",22 mins,5 hours 9 mins,1 hour 13 mins,1 hour 16 mins
40.74999999999985,-124.16999999999983,"QR2J+22 Ridgewood, CA, USA",26 mins,5 hours 36 mins,1 hour 17 mins,1 hour 59 mins
40.74999999999985,-124.15999999999983,"QR2R+22 Ridgewood, CA, USA",26 mins,5 hours 32 mins,1 hour 15 mins,2 hours 6 mins
40.74999999999985,-124.14999999999982,"1918 Greenbriar Ln, Eureka, CA 95503, USA",20 mins,4 hours 29 mins,1 hour 0 mins,1 hour 27 mins
40.74999999999985,-124.13999999999982,"QV25+2X Ridgewood, CA, USA",21 mins,4 hours 31 mins,1 hour 1 min,1 hour 30 mins
40.74999999999985,-124.12999999999981,"QV2C+22 Ridgewood, CA, USA",25 mins,4 hours 26 mins,1 hour 10 mins,2 hours 58 mins
40.74999999999985,-123.28999999999938,"QP26+22 Big Bar, CA, USA",1 hour 25 mins,1 day 1 hour,7 hours 7 mins,3 hours 11 mins
40.74999999999985,-123.27999999999938,"QP29+2X Big Bar, CA, USA",1 hour 26 mins,1 day 2 hours,7 hours 8 mins,3 hours 5 mins
40.74999999999985,-123.26999999999937,"31250 CA-299, Big Bar, CA 96010, USA",1 hour 27 mins,1 day 2 hours,7 hours 12 mins,2 hours 54 mins
40.74999999999985,-123.25999999999937,"QP2R+22 Big Bar, CA, USA",1 hour 27 mins,1 day 2 hours,7 hours 11 mins,2 hours 52 mins
40.74999999999985,-123.24999999999936,"QQ22+22 Big Bar, CA, USA",1 hour 29 mins,1 day 2 hours,7 hours 17 mins,2 hours 54 mins
40.74999999999985,-123.23999999999936,"QQ26+22 Big Bar, CA, USA",1 hour 30 mins,1 day 2 hours,7 hours 21 mins,3 hours 4 mins
40.74999999999985,-123.22999999999935,"QQ2C+22 Big Bar, CA, USA",1 hour 30 mins,1 day 3 hours,7 hours 26 mins,3 hours 5 mins
40.74999999999985,-123.21999999999935,"QQ2J+22 Big Flat, CA, USA",1 hour 31 mins,1 day 3 hours,7 hours 29 mins,2 hours 57 mins
40.74999999999985,-123.20999999999934,"QQ2R+22 Big Flat, CA, USA",1 hour 33 mins,1 day 3 hours,7 hours 37 mins,3 hours 8 mins
40.74999999999985,-123.19999999999933,"QR22+22 Big Flat, CA, USA",1 hour 33 mins,1 day 3 hours,7 hours 37 mins,3 hours 8 mins
40.74999999999985,-123.10999999999929,"QV2R+22 Junction City, CA, USA",2 hours 0 mins,1 day 9 hours,8 hours 49 mins,6 hours 49 mins
40.74999999999985,-123.09999999999928,"QV2X+2X Junction City, CA, USA",1 hour 55 mins,1 day 9 hours,8 hours 45 mins,6 hours 25 mins
40.74999999999985,-123.08999999999928,"QW25+2X Junction City, CA, USA",1 hour 53 mins,1 day 9 hours,8 hours 42 mins,6 hours 11 mins
40.74999999999985,-123.07999999999927,"2220 Red Hill Rd, Junction City, CA 96048, USA",1 hour 50 mins,1 day 8 hours,8 hours 38 mins,4 hours 53 mins
40.74999999999985,-123.06999999999927,"53 Quail Rd, Junction City, CA 96048, USA",1 hour 52 mins,1 day 9 hours,8 hours 44 mins,5 hours 6 mins
40.74999999999985,-123.05999999999926,"QW2R+22 Junction City, CA, USA",1 hour 43 mins,1 day 7 hours,8 hours 16 mins,3 hours 20 mins
40.74999999999985,-123.04999999999926,"QW2X+2X Junction City, CA, USA",1 hour 47 mins,1 day 7 hours,8 hours 27 mins,3 hours 40 mins
40.75999999999985,-124.20999999999985,"QQ5R+X2 Eureka, CA, USA",20 mins,4 hours 39 mins,1 hour 7 mins,5 hours 21 mins
40.75999999999985,-124.19999999999985,"QR52+X2 Eureka, CA, USA",22 mins,4 hours 34 mins,1 hour 3 mins,1 hour 13 mins
40.75999999999985,-124.18999999999984,"4640 Broadway St, Eureka, CA 95503, USA",21 mins,4 hours 44 mins,1 hour 5 mins,1 hour 23 mins
40.75999999999985,-124.17999999999984,"800 Masterson Pl, Eureka, CA 95503, USA",20 mins,4 hours 35 mins,1 hour 10 mins,1 hour 26 mins
40.75999999999985,-124.16999999999983,"4750 Fairway Dr, Eureka, CA 95503, USA",18 mins,4 hours 27 mins,1 hour 4 mins,1 hour 8 mins
40.75999999999985,-124.15999999999983,"1160 Leslie Rd, Eureka, CA 95503, USA",18 mins,4 hours 23 mins,1 hour 1 min,1 hour 13 mins
40.75999999999985,-124.14999999999982,"4612 Excelsior Rd, Eureka, CA 95503, USA",19 mins,4 hours 13 mins,57 mins,1 hour 9 mins
40.75999999999985,-124.13999999999982,"QV55+XX Cutten, CA, USA",19 mins,4 hours 8 mins,56 mins,1 hour 14 mins
40.75999999999985,-124.12999999999981,"QV5C+X2 Ridgewood, CA, USA",17 mins,4 hours 3 mins,1 hour 3 mins,2 hours 7 mins
40.75999999999985,-124.1199999999998,"4700 Lentell Rd, Eureka, CA 95503, USA",17 mins,3 hours 52 mins,1 hour 3 mins,2 hours 45 mins
